,Wikipedia movie ID,Freebase movie ID,Movie release date,Character name,Actor date of birth,Actor gender,Actor height (in meters),Actor ethnicity (Freebase ID),Actor name,Actor age at movie release,Freebase character/actor map ID,Freebase character ID,Freebase actor ID,e.id,Wikipedia Movie id,Movie name,charName,fullName,occurences,max,Persona
103,612656,/m/02wjh2,1996-08-28,Ray,1943-03-31,M,1.83,/m/01qhm_,Christopher Walken,53.0,/m/02vby1g,/m/0gy8nbx,/m/016fjj,/m/02vby1g,612656,The Funeral,Ray,Ray,5,35,36
104,142274,/m/011xrr,1984-08-15,Lord John Whorfin,1945-10-19,M,1.93,/m/07bch9,John Lithgow,38.0,/m/0k48d0,/m/0h2t1v1,/m/01yk13,/m/0k48d0,142274,The Adventures of Buckaroo Banzai Across the 8th Dimension,Lord John Whorfin,Whorfin,8,43,44
105,142274,/m/011xrr,1984-08-15,Dr. Emilio Lizardo,1945-10-19,M,1.93,/m/07bch9,John Lithgow,38.0,/m/0h2t1s_,/m/0h2t1t2,/m/01yk13,/m/0h2t1s_,142274,The Adventures of Buckaroo Banzai Across the 8th Dimension,Dr. Emilio Lizardo,his,3,34,35
106,1871167,/m/062mn_,2004-02-20,Sally Mannis,1965-02-03,F,1.6,/m/033tf_,Maura Tierney,39.0,/m/02vb34b,/m/0by5v20,/m/027r8p,/m/02vb34b,1871167,Welcome to Mooseport,Sally Mannis,Sally,5,49,50
107,18487239,/m/04f2rzb,1988-03-11,Charlie Seymour,1976-07-09,M,1.78,/m/041rx,Fred Savage,11.0,/m/04z89pz,/m/0h1zzr1,/m/031_b,/m/04z89pz,18487239,Vice Versa,Charlie Seymour,Charlie,16,23,24
108,29865278,/m/0crw1kw,1992,Radha / Rita,1967-11-13,F,1.6,/m/02sch9,Juhi Chawla,24.0,/m/0dbxmq0,/m/0dbxmpv,/m/047jhq,/m/0dbxmq0,29865278,Bol Radha Bol,Radha / Rita,Kishen and Radha,9,3,4
109,13934307,/m/03cnn95,2009-11-20,Leo Vidales,1978-11-30,M,1.68,/m/0bnzjx,Gael García Bernal,30.0,/m/040llf_,/m/07ydbgs,/m/037kr_,/m/040llf_,13934307,Mammoth,Leo Vidales,Leo and Ellen,8,2,3
110,19898489,/m/04q2g0m,1985,Dawood Mohammed Ali Khan Yusuf Zahi,1952-09-04,M,1.7,/m/02sch9,Rishi Kapoor,32.0,/m/0dgb232,/m/0dgb22z,/m/03f02ct,/m/0dgb232,19898489,Tawaif,Dawood Mohammed Ali Khan Yusuf Zahi,Dawood,5,3,4
111,24708749,/m/04yg13l,2011-03-04,Marshall,1964-06-03,M,1.854,/m/02w7gg,James Purefoy,46.0,/m/0gxp253,/m/0gxp23j,/m/055lkk,/m/0gxp253,24708749,Ironclad,Marshall,Marshall,18,43,44
112,24708749,/m/04yg13l,2011-03-04,King John,1967-06-06,M,1.74,/m/033tf_,Paul Giamatti,43.0,/m/0gxp24_,/m/0gxp23f,/m/0zcbl,/m/0gxp24_,24708749,Ironclad,King John,England 's new king,18,7,8
113,24708749,/m/04yg13l,2011-03-04,Archbishop Langton,1946-10-10,M,1.91,/m/02w7gg,Charles Dance,64.0,/m/0gxp25c,/m/0gxp23q,/m/06j8wx,/m/0gxp25c,24708749,Ironclad,Archbishop Langton,Archbishop Langton,4,9,10
114,4966576,/m/0cxk1l,1997,Ajay,1959-08-29,M,1.83,/m/09m6hr,Akkineni Nagarjuna,37.0,/m/0k2bz1,/m/0h18dj6,/m/06pwf6,/m/0k2bz1,4966576,Ratchagan,Ajay,Ajay,25,36,37
115,4403780,/m/0c0dpj,1961-02-03,Ferdinand Waldo Demara Jr.,1925-06-03,M,1.75,/m/08hpk0,Tony Curtis,35.0,/m/0k57s0,/m/0h2vpw_,/m/0hwqg,/m/0k57s0,4403780,The Great Impostor,Ferdinand Waldo Demara Jr.,Demara,12,6,7
116,9650057,/m/02pn3hd,1999-06-25,Karunakaran,1974-06-22,M,1.78,/m/01rv7x,Joseph Vijay,25.0,/m/03jqr74,/m/0hb8694,/m/04v7k2,/m/03jqr74,9650057,Nenjinile,Karunakaran,he,12,3,4
117,9650057,/m/02pn3hd,1999-06-25,Nisha,1976-09-19,F,1.7,/m/08gzsf,Ishaa Koppikar,22.0,/m/03js_2m,/m/0h71cmx,/m/077x14,/m/03js_2m,9650057,Nenjinile,Nisha,Nisha,4,34,35
118,10640368,/m/02qkzry,1970,Anuradha,1948-10-16,F,1.68,/m/0dryh9k,Hema Malini,21.0,/m/02vd3d1,/m/0h16wq8,/m/02n1p5,/m/02vd3d1,10640368,Tum Haseen Main Jawaan,Anuradha,Anuradha,7,3,4
119,9457642,/m/0289n83,1992,Joan Spruance,1954-04-16,F,1.7,/m/09kr66,Ellen Barkin,37.0,/m/04hv2xf,/m/0h2bsbd,/m/02z1yj,/m/04hv2xf,9457642,Man Trouble,Joan Spruance,Joan,6,2,3
120,9457642,/m/0289n83,1992,"Eugene Earl Axline, aka Harry Bliss",1937-04-22,M,1.77,/m/0xnvg,Jack Nicholson,54.0,/m/0cg3hw2,/m/0gy2vd7,/m/09fb5,/m/0cg3hw2,9457642,Man Trouble,"Eugene Earl Axline, aka Harry Bliss",Harry,5,49,50
121,8219325,/m/026wlxw,2008-06-19,The Chief,1934-03-26,M,1.75,/m/041rx,Alan Arkin,74.0,/m/02vc6kh,/m/0cpny07,/m/015grj,/m/02vc6kh,8219325,Get Smart,The Chief,the Chief,6,5,6
122,8219325,/m/026wlxw,2008-06-19,Siegfried,1938-07-22,M,1.829,/m/02w7gg,Terence Stamp,69.0,/m/02vcmcx,/m/0cpnx_d,/m/01fkv0,/m/02vcmcx,8219325,Get Smart,Siegfried,he,9,5,6
123,504242,/m/02j9_2,2005-08-22,The Operative,1977-07-10,M,1.778,/m/0278pqj,Chiwetel Ejiofor,28.0,/m/0k31k7,/m/02sgjhr,/m/05vsxz,/m/0k31k7,504242,Serenity,The Operative,the Operative,7,35,36
124,504242,/m/02j9_2,2005-08-22,Mr. Universe,1978-05-15,M,1.68,/m/041rx,David Krumholtz,27.0,/m/0k31lb,/m/02sgjdt,/m/05cx7x,/m/0k31lb,504242,Serenity,Mr. Universe,Mr. Universe,3,35,36
125,256337,/m/01l_pn,2003-06-18,Dylan Sanders,1975-02-22,F,1.63,/m/033tf_,Drew Barrymore,28.0,/m/0jw863,/m/02vkgb_,/m/026c1,/m/0jw863,256337,Charlie's Angels: Full Throttle,Dylan Sanders,Dylan,6,48,49
126,2780906,/m/082880,2007-04-13,Bryce,1970-04-08,M,1.77,/m/044038p,J. R. Bourne,37.0,/m/02vbvvw,/m/0g99kbv,/m/080q78,/m/02vbvvw,2780906,Everything's Gone Green,Bryce,Bryce,3,11,12
127,2780906,/m/082880,2007-04-13,Ryan,1978-09-21,M,1.778,/m/044038p,Paulo Costanzo,28.0,/m/02vcd1x,/m/0g99kc3,/m/03vs3g,/m/02vcd1x,2780906,Everything's Gone Green,Ryan,his,10,2,3
128,24067673,/m/07kdk26,1942,Ruth Sherwood,1907-06-04,F,1.73,/m/033tf_,Rosalind Russell,34.0,/m/01z0p1m,/m/02nwjsw,/m/018qpb,/m/01z0p1m,24067673,My Sister Eileen,Ruth Sherwood,Grandma and Walter Sherwood,18,2,3
129,163491,/m/015q_8,1975-05-04,Pasqualino Frafuso,1942-08-01,M,1.702,/m/0222qb,Giancarlo Giannini,32.0,/m/0k322c,/m/02nwm1k,/m/015qzv,/m/0k322c,163491,Seven Beauties,Pasqualino Frafuso,he,8,2,3
130,9088886,/m/027x7z5,2002-01-10,Queen Akasha,1979-01-16,F,1.65,/m/0x67,Aaliyah,22.0,/m/02vc5tp,/m/0cc3dvn,/m/0x3n,/m/02vc5tp,9088886,Queen of the Damned,Queen Akasha,herself,9,48,49
131,9088886,/m/027x7z5,2002-01-10,Lestat de Lioncourt,1972-12-15,M,1.8,/m/03bkbh,Stuart Townsend,29.0,/m/075jp3k,/m/0446pr,/m/03v738,/m/075jp3k,9088886,Queen of the Damned,Lestat de Lioncourt,her,18,48,49
132,9088886,/m/027x7z5,2002-01-10,Marius de Romanus,1964-06-10,M,1.82,/m/03ttfc,Vincent Pérez,37.0,/m/075jpc9,/m/06p3c3,/m/0b3bw2,/m/075jpc9,9088886,Queen of the Damned,Marius de Romanus,Marius,3,33,34
133,9088886,/m/027x7z5,2002-01-10,David Talbot,1959-11-14,M,1.74,/m/02w7gg,Paul McGann,42.0,/m/02tb0tk,/m/09w7jm,/m/0mzdz,/m/02tb0tk,9088886,Queen of the Damned,David Talbot,David,4,46,47
134,9088886,/m/027x7z5,2002-01-10,Maharet,1955-03-22,F,1.778,/m/06mvq,Lena Olin,46.0,/m/02vchdw,/m/0cc3dvx,/m/01y64_,/m/02vchdw,9088886,Queen of the Damned,Maharet,her,3,29,30
135,103021,/m/0p_sc,1978-08-31,Jimmy Booth,1950-10-01,M,1.943,/m/0fqz6,Randy Quaid,27.0,/m/0k0n6f,/m/0c1nr6j,/m/01w23w,/m/0k0n6f,103021,Midnight Express,Jimmy Booth,Jimmy,6,40,41
136,103021,/m/0p_sc,1978-08-31,Max,1940-01-22,M,1.75,/m/02w7gg,John Hurt,38.0,/m/0k0n6l,/m/0c1nr4p,/m/015wnl,/m/0k0n6l,103021,Midnight Express,Max,Max,5,40,41
137,5188508,/m/0d6ykf,1995,Mrs. Basil E. Frankweiler,1924-09-16,F,1.727,/m/048z7l,Lauren Bacall,70.0,/m/02vb8qv,/m/0h26n67,/m/01mqz0,/m/02vb8qv,5188508,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,Mrs. Basil E. Frankweiler,Mrs. Frankweiler,3,46,47
138,1597728,/m/05fggt,2004-02-05,Angelo Donnini,1974-12-17,M,1.7145,/m/0222qb,Giovanni Ribisi,29.0,/m/0220p0q,/m/02nwhw2,/m/03fbb6,/m/0220p0q,1597728,Love's Brother,Angelo Donnini,Angelo,6,3,4
139,1597728,/m/05fggt,2004-02-05,Gino Donnini,1973-06-01,M,1.8,/m/047bp1r,Adam Garcia,30.0,/m/0220p12,/m/02nwhwr,/m/03hnhw,/m/0220p12,1597728,Love's Brother,Gino Donnini,Gino,9,49,50
140,16364045,/m/03whtz9,1996,Mrs. Kalpana Rai,1964-02-19,F,1.7,/m/02sch9,Sonu Walia,31.0,/m/0g9_pxb,/m/0h75183,/m/0cvyx3,/m/0g9_pxb,16364045,Yash,Mrs. Kalpana Rai,"Kalpana the daughter of Kailashnath Sahai who is the owner of a singing company ,",4,3,4
141,20629940,/m/051zpx6,2009-01-09,Clarice Clark,1970-09-11,F,1.65,/m/0x67,Taraji P. Henson,38.0,/m/059t745,/m/0h28kfm,/m/0blbxk,/m/059t745,20629940,Not Easily Broken,Clarice Clark,Clarice,4,49,50
142,20629940,/m/051zpx6,2009-01-09,Dave Johnson,1969-01-01,M,1.83,/m/0x67,Morris Chestnut,40.0,/m/059t74z,/m/0h2zg1y,/m/0hqyy,/m/059t74z,20629940,Not Easily Broken,Dave Johnson,Dave,8,49,50
143,2002258,/m/06d6ch,1988-10-21,Jamie Lloyd,1977-06-01,F,1.52,/m/041rx,Danielle Harris,11.0,/m/0jz2zn,/m/09435s,/m/02gylv,/m/0jz2zn,2002258,Halloween 4: The Return of Michael Myers,Jamie Lloyd,Jamie and Rachel,22,21,22
144,33628294,/m/0cvccbp,2007,Lee Maxwell,1952-05-15,M,1.91,/m/0xnvg,Chazz Palminteri,54.0,/m/0cvcljl,/m/0h4_k56,/m/02t_v1,/m/0cvcljl,33628294,Body Armour,Lee Maxwell,the former killer Lee Maxwell,4,41,42
145,21983784,/m/05n_62q,1942-05-29,Annie Rooney,1928-04-23,F,1.57,/m/02w7gg,Shirley Temple,14.0,/m/05tb9cp,/m/0gy76w5,/m/03d9v8,/m/05tb9cp,21983784,Miss Annie Rooney,Annie Rooney,Annie,3,13,14
146,1598832,/m/05fkhv,1985-08-02,Grouch Waitress,1955-06-06,F,1.78,/m/041rx,Sandra Bernhard,30.0,/m/0bykhxx,/m/0h2sfjp,/m/0m68w,/m/0bykhxx,1598832,Sesame Street presents Follow That Bird,Grouch Waitress,Grouches,10,42,43
147,3564596,/m/09lw0z,2005,No-young,1979-07-10,M,1.82,/m/01xhh5,Gong Yoo,25.0,/m/0k360g,/m/0h56t9w,/m/02x9y8g,/m/0k360g,3564596,She's On Duty,No-young,No-young,10,41,42
148,26554437,/m/0bh6zg4,2011-02-24,Fred,1975-09-18,M,1.85,/m/02ctzb,Jason Sudeikis,35.0,/m/0bhf7cg,/m/0gdh5_n,/m/06cddt,/m/0bhf7cg,26554437,Hall Pass,Fred,Fred,23,6,7
149,26554437,/m/0bh6zg4,2011-02-24,Grace,1971-11-25,F,1.65,/m/07hwkr,Christina Applegate,39.0,/m/0cg665x,/m/0gdh5_4,/m/01hcj2,/m/0cg665x,26554437,Hall Pass,Grace,Grace,11,49,50
150,26554437,/m/0bh6zg4,2011-02-24,Paige,1986-03-16,F,1.73,/m/0h2138,Alexandra Daddario,24.0,/m/0bhfgsx,/m/0d3268f,/m/05s_cwp,/m/0bhfgsx,26554437,Hall Pass,Paige,evening Paige 's,4,49,50
151,6917005,/m/0gwypk,2003-02-16,Harold Hill,1962-03-21,M,1.73,/m/041rx,Matthew Broderick,40.0,/m/04hv61w,/m/09j606t,/m/01vlj1g,/m/04hv61w,6917005,The Music Man,Harold Hill,Harold,64,46,47
152,6917005,/m/0gwypk,2003-02-16,Marian Paroo,1968-07-24,F,1.5,/m/0dbxy,Kristin Chenoweth,34.0,/m/04hv61q,/m/09j6068,/m/047c9l,/m/04hv61q,6917005,The Music Man,Marian Paroo,her,29,46,47
153,6917005,/m/0gwypk,2003-02-16,Mayor George Shinn,1949-03-16,M,1.88,/m/0g6ff,Victor Garber,53.0,/m/0cg2wn0,/m/09j60p0,/m/01y665,/m/0cg2wn0,6917005,The Music Man,Mayor George Shinn,the mayor 's,14,5,6
154,20663735,/m/051zjwb,2000,Marancheri Induchoodan,1960-05-21,M,1.72,/m/0dryh9k,Mohanlal,39.0,/m/059t6p_,/m/0h8gtfl,/m/02fbpz,/m/059t6p_,20663735,Narasimham,Marancheri Induchoodan,Induchoodan,16,36,37
155,1853602,/m/0614yq,1986-01-17,Harry Potter Sr.,1941-04-05,M,1.93,/m/033tf_,Michael Moriarty,44.0,/m/02vc843,/m/0h5tvtl,/m/03pp73,/m/02vc843,1853602,Troll,Harry Potter Sr.,Harry,12,30,31
156,7948938,/m/026l36n,1982,Wong Wah-bo,1952-01-07,M,1.7,/m/03bx0k4,Sammo Hung,29.0,/m/03lvk1m,/m/0h5mtrd,/m/0pkr1,/m/03lvk1m,7948938,Prodigal Son,Wong Wah-bo,Wah-bo,3,43,44
157,1057543,/m/0428q1,1961-07-12,Comm. Lucius Emery,1904-06-26,M,1.6,/m/041rx,Peter Lorre,57.0,/m/02vbdxm,/m/0h5m00c,/m/0h326,/m/02vbdxm,1057543,Voyage to the Bottom of the Sea,Comm. Lucius Emery,the Commodore,4,9,10
158,5209312,/m/0d7z7_,1997-11-14,Max Carlyle,1962-07-31,M,1.753,/m/0x67,Wesley Snipes,35.0,/m/0k1kq0,/m/0gyhhdq,/m/02lymt,/m/0k1kq0,5209312,One Night Stand,Max Carlyle,Max,14,49,50
159,5209312,/m/0d7z7_,1997-11-14,Karen,1961-01-24,F,1.69,/m/01qhm_,Nastassja Kinski,36.0,/m/0k1kq5,/m/0h2r59f,/m/05hdf,/m/0k1kq5,5209312,One Night Stand,Karen,Karen,4,13,14
160,5209312,/m/0d7z7_,1997-11-14,Mimi Carlyle,1963-11-20,F,1.63,/m/0d2by,Ming-Na,33.0,/m/0k1kqh,/m/0h4zfpm,/m/033m23,/m/0k1kqh,5209312,One Night Stand,Mimi Carlyle,Mimi,4,49,50
161,571383,/m/02r71n,1977-06-17,Regan MacNeil,1959-01-22,F,1.52,/m/07bch9,Linda Blair,18.0,/m/0jx_1t,/m/0721tq,/m/020xv2,/m/0jx_1t,571383,Exorcist II: The Heretic,Regan MacNeil,Lamont and Regan return to the old house in Georgetown .,9,21,22
162,571383,/m/02r71n,1977-06-17,Philip Lamont,1925-11-10,M,1.78,/m/06gbnc,Richard Burton,51.0,/m/0jx_1z,/m/0h29941,/m/0cg9f,/m/0jx_1z,571383,Exorcist II: The Heretic,Philip Lamont,Lamont,16,5,6
163,571383,/m/02r71n,1977-06-17,Lankester Merrin,1929-04-10,M,1.94,/m/06mvq,Max von Sydow,48.0,/m/0jx_28,/m/05fbk0v,/m/0k525,/m/0jx_28,571383,Exorcist II: The Heretic,Lankester Merrin,"Father Lankester Merrin , who had been killed four years prior in the course of exorcising the Assyrian demon Pazuzu from Regan MacNeil",4,9,10
164,571383,/m/02r71n,1977-06-17,Kokumo,1931-01-17,M,1.87,/m/0x67,James Earl Jones,46.0,/m/03jpl6s,/m/0h2994h,/m/0f6_x,/m/03jpl6s,571383,Exorcist II: The Heretic,Kokumo,Kokumo,7,7,8
165,12509757,/m/048j2s,2002-02-18,Joe Darrow,1955-01-18,M,1.85,/m/09vc4s,Kevin Costner,47.0,/m/0jxkd_,/m/0gz7jvv,/m/0127m7,/m/0jxkd_,12509757,Dragonfly,Joe Darrow,he,65,21,22
166,6987479,/m/0g_1sj,2006-09-29,Lonnie,1965-11-30,M,1.73,/m/041rx,Ben Stiller,40.0,/m/04dr_9_,/m/04dr_b3,/m/0mdqp,/m/04dr_9_,6987479,School for Scoundrels,Lonnie,Lonnie,4,2,3
167,1663320,/m/01q7vwf,2006-05-09,Jake Hardin,1980-08-26,M,1.85,/m/041rx,Chris Pine,25.0,/m/0j_94p,/m/0gyl8ff,/m/0c6g1l,/m/0j_94p,1663320,Just My Luck,Jake Hardin,Jake,23,6,7
168,1663320,/m/01q7vwf,2006-05-09,Ashley Albright,1986-07-02,F,1.65,/m/02ctzb,Lindsay Lohan,19.0,/m/0j_94j,/m/04hykr0,/m/01pgzn_,/m/0j_94j,1663320,Just My Luck,Ashley Albright,Ashley,10,2,3
169,1111223,/m/046z51,1989,Sallow,1944-01-23,M,1.85,/m/05l3g_,Rutger Hauer,44.0,/m/0k4j75,/m/0h2n0rq,/m/09byk,/m/0k4j75,1111223,The Blood of Heroes,Sallow,Sallow,5,17,18
170,5718787,/m/0f0zlb,1965-07-01,John Elder,1907-05-26,M,1.93,/m/063k3h,John Wayne,58.0,/m/0k6h_j,/m/0gyfs2d,/m/043gj,/m/0k6h_j,5718787,The Sons of Katie Elder,John Elder,Bass Elder,8,41,42
171,8056688,/m/026p_bs,1963-12-25,Andrew Craig,1925-01-26,M,1.77,/m/027n1m6,Paul Newman,38.0,/m/02vbvd7,/m/0gy75bd,/m/0d6d2,/m/02vbvd7,8056688,The Prize,Andrew Craig,his,11,18,19
172,6826256,/m/0gr5p8,1998-08-27,Ramakrishna,1955-08-22,M,1.75,/m/0dryh9k,Chiranjeevi,43.0,/m/02vbw3p,/m/0h2n402,/m/02xfrd,/m/02vbw3p,6826256,Choodalani Vundi,Ramakrishna,Ramakrishna,5,36,37
173,2339741,/m/074xlr,1990-06-01,Scott,1915-04-21,M,1.88,/m/01g7zj,Anthony Quinn,75.0,/m/0jys29,/m/0h38flr,/m/0b_fw,/m/0jys29,2339741,Ghosts Can't Do It,Scott,Scott,5,28,29
174,29245287,/m/0dlm02j,1988-07-21,Perumal,1951-09-07,M,1.78,/m/04mvp8,Mammootty,36.0,/m/0dlqwmm,/m/0h27x4w,/m/02hkv5,/m/0dlqwmm,29245287,August 1,Perumal,Perumal,11,18,19
175,31351,/m/07q1m,1999-05-21,Rose,1949-12-25,F,1.57,/m/0h2138,Sissy Spacek,49.0,/m/0k6l0b,/m/0bgk03m,/m/0h1nt,/m/0k6l0b,31351,The Straight Story,Rose,Rose,7,13,14
176,9340076,/m/02854l1,1996,Delon,1974-08-15,F,1.78,/m/044038p,Natasha Henstridge,21.0,/m/02vbk64,/m/0h15tbq,/m/0346l4,/m/02vbk64,9340076,Adrenalin: Fear the Rush,Delon,Delon and Lemieux,7,34,35
177,1456329,/m/052_dz,1991-11-22,Wylie Burp,1908-05-20,M,1.91,/m/07bch9,James Stewart,83.0,/m/0jtghc,/m/0bc35n7,/m/044qx,/m/0jtghc,1456329,An American Tail: Fievel Goes West,Wylie Burp,Wylie,8,34,35
178,1456329,/m/052_dz,1991-11-22,Tiger,1933-08-01,M,1.78,/m/0xnvg,Dom DeLuise,58.0,/m/0jtgh_,/m/0669rl_,/m/02nrdp,/m/0jtgh_,1456329,An American Tail: Fievel Goes West,Tiger,Tiger,11,34,35
179,1456329,/m/052_dz,1991-11-22,Miss Kitty,1953-09-10,F,1.63,/m/041rx,Amy Irving,38.0,/m/0jtgj4,/m/0669rlk,/m/030h95,/m/0jtgj4,1456329,An American Tail: Fievel Goes West,Miss Kitty,Tanya and Ms. Kitty,11,34,35
180,25359124,/m/09g9snk,2010-04-09,Rabbi,1974-03-05,M,1.69,/m/041rx,Matt Lucas,36.0,/m/0bd0wlx,/m/0bd0wl_,/m/02_j8x,/m/0bd0wlx,25359124,The Infidel,Rabbi,him,6,49,50
181,25359124,/m/09g9snk,2010-04-09,Mahmud Nasir,1965-09-30,M,1.65,/m/02q206y,Omid Djalili,44.0,/m/09j36xb,/m/0bd0wm8,/m/035dg_,/m/09j36xb,25359124,The Infidel,Mahmud Nasir,"Heartbroken , Mahmud",28,10,11
182,12585204,/m/02wwtk_,1986-03-21,Holly Davis,1936-12-29,F,1.702,/m/033tf_,Mary Tyler Moore,49.0,/m/03l1hhy,/m/05n7jhz,/m/057hz,/m/03l1hhy,12585204,Just Between Friends,Holly Davis,she,22,49,50
183,26396405,/m/0bbv7ym,1993,Fred Whitmore,1961-07-15,M,1.88,/m/05g0f1,Forest Whitaker,31.0,/m/0csfjfm,/m/0h1nslp,/m/02y_2y,/m/0csfjfm,26396405,Last Light,Fred Whitmore,his,6,18,19
184,26396405,/m/0bbv7ym,1993,Denver Bayliss,1966-12-21,M,1.75,/m/02rbdlq,Kiefer Sutherland,26.0,/m/0cshstq,/m/0gyk36w,/m/01rzqj,/m/0cshstq,26396405,Last Light,Denver Bayliss,Bayliss ',5,36,37
185,7235995,/m/0kv18p,1987-09-03,Ganga,1966-06-24,F,1.68,/m/0dryh9k,Vijayashanti,21.0,/m/0bmz5mg,/m/0h73v9k,/m/0c03nv,/m/0bmz5mg,7235995,Swayamkrushi,Ganga,Ganga,3,3,4
186,3619129,/m/09qb_3,2002-12-13,Desmond Doyle,1953-05-16,M,1.88,/m/03bkbh,Pierce Brosnan,49.0,/m/0bb99gs,/m/0bb991n,/m/018p4y,/m/0bb99gs,3619129,Evelyn,Desmond Doyle,his,6,8,9
187,2411131,/m/07b64x,1990-08-24,Carl Taylor,1965-09-03,M,1.75,/m/042gtr,Charlie Sheen,24.0,/m/0k0lkf,/m/04fz063,/m/01pllx,/m/0k0lkf,2411131,Men at Work,Carl Taylor,Carl and Susan,8,35,36
188,2411131,/m/07b64x,1990-08-24,James St. James,1962-05-12,M,1.638,/m/042gtr,Emilio Estevez,28.0,/m/0k0lkl,/m/0gyhwp3,/m/01z7s_,/m/0k0lkl,2411131,Men at Work,James St. James,James,3,41,42
189,4481850,/m/0c4wsn,2007,Adam,1977-07-24,M,1.83,/m/02w7gg,Danny Dyer,29.0,/m/02vcng6,/m/0h29yjf,/m/065j4h,/m/02vcng6,4481850,Straightheads,Adam,it,58,41,42
190,2411122,/m/07b646,2005,Pooja Sharma/Pooja R. Verma,1975-06-09,F,1.59,/m/0dryh9k,Amisha Patel,29.0,/m/02vb94_,/m/0h169zc,/m/040khd,/m/02vb94_,2411122,Vaada,Pooja Sharma/Pooja R. Verma,Pooja,34,49,50
191,2411122,/m/07b646,2005,Karan,1980-07-05,M,1.8,/m/0dryh9k,Zayed Khan,24.0,/m/03jr_3c,/m/0h5hg2s,/m/06dzgl,/m/03jr_3c,2411122,Vaada,Karan,Karan,35,36,37
192,3894411,/m/0b5kwp,2006-09-09,Fanny Chenal,1975-09-30,F,1.69,/m/03ts0c,Marion Cotillard,30.0,/m/0jsrp0,/m/0gbwjj6,/m/07lt7b,/m/0jsrp0,3894411,A Good Year,Fanny Chenal,Fanny,6,49,50
193,3894411,/m/0b5kwp,2006-09-09,Christie Roberts,1982-08-07,F,1.73,/m/0bbz66j,Abbie Cornish,24.0,/m/0jsrp5,/m/0gbwjjq,/m/07jznv,/m/0jsrp5,3894411,A Good Year,Christie Roberts,Christie,5,2,3
194,3894411,/m/0b5kwp,2006-09-09,Uncle Henry,1936-05-09,M,1.75,/m/02w7gg,Albert Finney,70.0,/m/0jsrnw,/m/0gbwjjg,/m/0b_dy,/m/0jsrnw,3894411,A Good Year,Uncle Henry,his,7,32,33
195,19281170,/m/04lg4md,1939-01-20,Mr. Kentaro Moto,1904-06-26,M,1.6,/m/041rx,Peter Lorre,34.0,/m/04lr1gn,/m/0h5m00l,/m/0h326,/m/04lr1gn,19281170,Mr. Moto's Last Warning,Mr. Kentaro Moto,Moto,18,35,36
196,27253748,/m/0bwgdh9,2004-12-16,Sivankutty,1968-10-27,M,1.63,/m/0dryh9k,Dileep,36.0,/m/0ggdrq_,/m/0h6khhv,/m/04m_kpx,/m/0ggdrq_,27253748,Rasikan,Sivankutty,Sivankutty 's friend Thanki,6,2,3
197,18004274,/m/047p0w3,1990,Kadathanadan Ambadi,1960-05-21,M,1.72,/m/0dryh9k,Mohanlal,29.0,/m/04djnnj,/m/0h8gtcl,/m/02fbpz,/m/04djnnj,18004274,Kadathanadan Ambadi,Kadathanadan Ambadi,Ambadi,7,3,4
198,770083,/m/03b19k,1985-10-02,Patsy Cline,1949-04-20,F,1.71,/m/07hwkr,Jessica Lange,36.0,/m/02vbn8h,/m/05lxyxc,/m/0hsn_,/m/02vbn8h,770083,Sweet Dreams,Patsy Cline,Patsy,7,2,3
199,5574573,/m/0dt8wp,2004-01-14,Venkat,1979-10-23,M,1.89,/m/0dryh9k,Prabhas Raju Uppalapati,24.0,/m/0k7p_t,/m/0h1y7dh,/m/0cmn9c,/m/0k7p_t,5574573,Varsham,Venkat,Venkat and Sailaja,7,3,4
200,5574573,/m/0dt8wp,2004-01-14,Sailaja Ranga Rao,1983-05-04,F,1.73,/m/04mvp8,Trisha Krishnan,20.0,/m/0k7p_z,/m/0gxmxgy,/m/05vzql,/m/0k7p_z,5574573,Varsham,Sailaja Ranga Rao,Sailaja,5,3,4
201,18436536,/m/047vnkj,2009-11-11,Jackson Curtis,1966-06-28,M,1.87,/m/033tf_,John Cusack,43.0,/m/04dk0_2,/m/08lbd4y,/m/01gkmx,/m/04dk0_2,18436536,2012,Jackson Curtis,Jackson,6,0,1
202,18436536,/m/047vnkj,2009-11-11,Adrian Helmsley,1977-07-10,M,1.778,/m/0278pqj,Chiwetel Ejiofor,32.0,/m/04dk0_y,/m/08lbd55,/m/05vsxz,/m/04dk0_y,18436536,2012,Adrian Helmsley,Adrian,4,0,1
203,18436536,/m/047vnkj,2009-11-11,Gordon Silberman,1966-01-30,M,1.8,/m/07hwkr,Thomas McCarthy,43.0,/m/04q4fmq,/m/08lbd5f,/m/0gpprt,/m/04q4fmq,18436536,2012,Gordon Silberman,Gordon,6,0,1
204,18436536,/m/047vnkj,2009-11-11,President Thomas Wilson,1946-07-22,M,1.92,/m/0x67,Danny Glover,63.0,/m/04dk0_7,/m/08lbd4f,/m/0205dx,/m/04dk0_7,18436536,2012,President Thomas Wilson,First Daughter Dr. Laura Wilson,4,0,1
205,106262,/m/0qlz9,2000-12-13,Darcy Maguire,1963-06-15,F,1.73,/m/041rx,Helen Hunt,37.0,/m/0k7_22,/m/0byd2n4,/m/0c4f4,/m/0k7_22,106262,What Women Want,Darcy Maguire,Nick and Darcy,5,2,3
